,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06872852233676977,0.0,0.054982817869415807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.0,0.027491408934707903,0.0,0.07216494845360824,0.0,0.0,0.07216494845360824,0.0,0.0,0.0,0.0,0.07216494845360824,0.07216494845360824,0.0,0.0,0.07216494845360824,0.0,0.0,0.07216494845360824,0.0,0.0,0.07216494845360824,0.0,0.0,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.058419243986254296,0.0,0.0,0.0,0.0,0.01718213058419244,0.0,0.0,0.07216494845360824,0.0,0.0,0.0
Fz,0.0,0.05131761442441054,0.0,0.044382801664355064,0.0319001386962552,0.04299583911234397,0.0,0.0,0.020804438280166437,0.033287101248266296,0.04022191400832178,0.0,0.052704576976421634,0.0,0.04854368932038835,0.0,0.05131761442441054,0.03744798890429958,0.0,0.047156726768377254,0.03467406380027739,0.0,0.0,0.0,0.0,0.013869625520110958,0.027739251040221916,0.0,0.04299583911234397,0.020804438280166437,0.0,0.023578363384188627,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.052704576976421634,0.0,0.049930651872399444,0.0,0.05131761442441054,0.0,0.0,0.0,0.04022191400832178,0.0,0.049930651872399444,0.0,0.05131761442441054
F3,0.0625,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589285714285714,0.0,0.017857142857142856,0.0,0.06696428571428571,0.0,0.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.07589285714285714,0.07589285714285714,0.0,0.0,0.07589285714285714,0.0,0.0,0.07589285714285714,0.0,0.0,0.07589285714285714,0.0,0.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.0,0.04017857142857143,0.0,0.05803571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589285714285714,0.0,0.0,0.0
F7,0.0,0.044977511244377814,0.0,0.05247376311844078,0.031484257871064465,0.035982008995502246,0.0,0.0,0.013493253373313344,0.031484257871064465,0.041979010494752625,0.0,0.053973013493253376,0.0,0.05247376311844078,0.0,0.044977511244377814,0.046476761619190406,0.0,0.053973013493253376,0.037481259370314844,0.0,0.0,0.0,0.0,0.014992503748125937,0.0239880059970015,0.0,0.053973013493253376,0.01199400299850075,0.0,0.025487256371814093,0.0,0.0,0.0,0.0,0.0,0.04047976011994003,0.0,0.0,0.0,0.0,0.0,0.053973013493253376,0.0,0.046476761619190406,0.0,0.044977511244377814,0.0,0.0,0.0,0.043478260869565216,0.0,0.053973013493253376,0.0,0.044977511244377814
FT9,0.0,0.04500978473581213,0.0,0.04500978473581213,0.043052837573385516,0.04500978473581213,0.0,0.0,0.019569471624266144,0.043052837573385516,0.04500978473581213,0.0,0.04500978473581213,0.0,0.04500978473581213,0.0,0.04500978473581213,0.03522504892367906,0.0,0.04500978473581213,0.0410958904109589,0.0,0.0,0.0,0.0,0.019569471624266144,0.033268101761252444,0.0,0.043052837573385516,0.01761252446183953,0.0,0.033268101761252444,0.0,0.0,0.0,0.0,0.0,0.04500978473581213,0.0,0.0,0.0,0.0,0.0,0.04500978473581213,0.0,0.04500978473581213,0.0,0.04500978473581213,0.0,0.0,0.0,0.0410958904109589,0.0,0.04500978473581213,0.0,0.04500978473581213
FC5,0.0,0.050314465408805034,0.0,0.040880503144654086,0.036163522012578615,0.04874213836477988,0.0,0.0,0.02358490566037736,0.03773584905660377,0.040880503144654086,0.0,0.050314465408805034,0.0,0.04559748427672956,0.0,0.050314465408805034,0.0330188679245283,0.0,0.0440251572327044,0.03773584905660377,0.0,0.0,0.0,0.0,0.015723270440251572,0.031446540880503145,0.0,0.03930817610062893,0.02358490566037736,0.0,0.026729559748427674,0.0,0.0,0.0,0.0,0.0,0.040880503144654086,0.0,0.0,0.0,0.0,0.0,0.050314465408805034,0.0,0.04716981132075472,0.0,0.050314465408805034,0.0,0.0,0.0,0.03773584905660377,0.0,0.04716981132075472,0.0,0.050314465408805034
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.05,0.0,0.03666666666666667,0.04,0.05,0.0,0.0,0.04666666666666667,0.043333333333333335,0.03666666666666667,0.0,0.05,0.0,0.04666666666666667,0.0,0.05,0.02,0.0,0.043333333333333335,0.03,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.03333333333333333,0.043333333333333335,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.05
CP5,0.0,0.04554079696394687,0.0,0.04364326375711575,0.04364326375711575,0.04554079696394687,0.0,0.0,0.020872865275142316,0.04364326375711575,0.04364326375711575,0.0,0.04554079696394687,0.0,0.04554079696394687,0.0,0.04554079696394687,0.03415559772296015,0.0,0.04554079696394687,0.03984819734345351,0.0,0.0,0.0,0.0,0.018975332068311195,0.03415559772296015,0.0,0.04174573055028463,0.018975332068311195,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.04364326375711575,0.0,0.0,0.0,0.0,0.0,0.04554079696394687,0.0,0.04554079696394687,0.0,0.04554079696394687,0.0,0.0,0.0,0.03984819734345351,0.0,0.04554079696394687,0.0,0.04554079696394687
CP1,0.0,0.047775947281713346,0.0,0.047775947281713346,0.03459637561779242,0.039538714991762765,0.0,0.0,0.014827018121911038,0.03459637561779242,0.04612850082372323,0.0,0.047775947281713346,0.0,0.047775947281713346,0.0,0.047775947281713346,0.04118616144975288,0.0,0.047775947281713346,0.04118616144975288,0.0,0.0,0.0,0.0,0.016474464579901153,0.026359143327841845,0.0,0.047775947281713346,0.013179571663920923,0.0,0.02800658978583196,0.0,0.0,0.0,0.0,0.0,0.044481054365733116,0.0,0.0,0.0,0.0,0.0,0.047775947281713346,0.0,0.047775947281713346,0.0,0.047775947281713346,0.0,0.0,0.0,0.04612850082372323,0.0,0.047775947281713346,0.0,0.047775947281713346
P7,0.05084745762711865,0.0,0.04116222760290557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09443099273607748,0.0,0.01937046004842615,0.0,0.06295399515738499,0.0,0.0,0.09443099273607748,0.0,0.0,0.0,0.0,0.07990314769975787,0.07021791767554479,0.0,0.0,0.06779661016949153,0.0,0.0,0.07990314769975787,0.0,0.0,0.0847457627118644,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.053268765133171914,0.0,0.04116222760290557,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.07506053268765134,0.0,0.0,0.0
