,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.05206738131699847,0.0,0.0,0.0,0.0,0.05359877488514548,0.030627871362940276,0.0,0.0,0.0,0.05359877488514548,0.0,0.0,0.0,0.022970903522205207,0.0,0.0,0.05359877488514548,0.0,0.0,0.045941807044410414,0.0,0.05359877488514548,0.0,0.05359877488514548,0.05359877488514548,0.0,0.0,0.05359877488514548,0.04747320061255743,0.0,0.05359877488514548,0.05359877488514548,0.0,0.0,0.042879019908116385,0.03215926493108729,0.0,0.045941807044410414,0.05359877488514548,0.05206738131699847,0.0,0.0,0.03828483920367534,0.0,0.0,0.05359877488514548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.08616780045351474,0.0,0.0,0.0,0.08616780045351474,0.0,0.0,0.05215419501133787,0.049886621315192746,0.07936507936507936,0.0,0.05215419501133787,0.0,0.0,0.0,0.07482993197278912,0.0,0.08390022675736962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07482993197278912,0.0,0.0,0.07256235827664399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07709750566893424,0.0,0.0,0.08163265306122448,0.036281179138321996,0.0,0.0,0.0,0.047619047619047616,0.045351473922902494
FC1,0.0,0.040183696900114814,0.0,0.0,0.0,0.0,0.07003444316877153,0.02525832376578645,0.0,0.0,0.0,0.04133180252583238,0.0,0.0,0.0,0.01722158438576349,0.0,0.0,0.07233065442020666,0.0,0.0,0.03903559127439724,0.0,0.04133180252583238,0.0,0.06544202066590127,0.0711825487944891,0.0,0.0,0.06199770378874857,0.03673938002296211,0.0,0.0711825487944891,0.04133180252583238,0.0,0.0,0.03673938002296211,0.02640642939150402,0.0,0.03444316877152698,0.07233065442020666,0.04133180252583238,0.0,0.0,0.030998851894374284,0.0,0.0,0.06314580941446613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.052132701421800945,0.0,0.0,0.0,0.0,0.054502369668246446,0.052132701421800945,0.0,0.0,0.0,0.052132701421800945,0.0,0.0,0.0,0.026066350710900472,0.0,0.0,0.054502369668246446,0.0,0.0,0.037914691943127965,0.0,0.04976303317535545,0.0,0.054502369668246446,0.054502369668246446,0.0,0.0,0.054502369668246446,0.052132701421800945,0.0,0.054502369668246446,0.04976303317535545,0.0,0.0,0.03317535545023697,0.016587677725118485,0.0,0.04028436018957346,0.054502369668246446,0.04739336492890995,0.0,0.0,0.054502369668246446,0.0,0.0,0.054502369668246446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.08405172413793104,0.0,0.0,0.0,0.08836206896551724,0.0,0.0,0.05172413793103448,0.04741379310344827,0.08189655172413793,0.0,0.05603448275862069,0.0,0.0,0.0,0.07327586206896551,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07758620689655173,0.0,0.0,0.07543103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07327586206896551,0.0,0.0,0.07974137931034483,0.036637931034482756,0.0,0.0,0.0,0.04525862068965517,0.04310344827586207
