,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.15454545454545454,0.13636363636363635,0.15454545454545454,0.0,0.16363636363636364,0.11818181818181818,0.16363636363636364,0.10909090909090909
inferiorparietal-rh,0.15384615384615385,0.14423076923076922,0.15384615384615385,0.0,0.15384615384615385,0.125,0.15384615384615385,0.11538461538461539
parsopercularis-lh,0.15454545454545454,0.13636363636363635,0.15454545454545454,0.0,0.16363636363636364,0.11818181818181818,0.16363636363636364,0.10909090909090909
parstriangularis-rh,0.0,0.0,0.0,0.86,0.0,0.0,0.14,0.0
rostralmiddlefrontal-lh,0.1504424778761062,0.13274336283185842,0.1504424778761062,0.0,0.168141592920354,0.11504424778761062,0.17699115044247787,0.10619469026548672
superiortemporal-lh,0.13592233009708737,0.13592233009708737,0.13592233009708737,0.0,0.13592233009708737,0.20388349514563106,0.13592233009708737,0.11650485436893204
superiortemporal-rh,0.13076923076923078,0.11538461538461539,0.13076923076923078,0.06923076923076923,0.14615384615384616,0.1,0.2153846153846154,0.09230769230769231
supramarginal-lh,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.13333333333333333
