,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.18439716312056736,0.14893617021276595,0.14184397163120568,0.0,0.1276595744680851,0.1347517730496454,0.1347517730496454,0.1276595744680851
inferiorparietal-rh,0.16058394160583941,0.15328467153284672,0.145985401459854,0.0,0.13138686131386862,0.1386861313868613,0.1386861313868613,0.13138686131386862
parsopercularis-lh,0.14393939393939395,0.14393939393939395,0.15151515151515152,0.0,0.13636363636363635,0.14393939393939395,0.14393939393939395,0.13636363636363635
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.1450381679389313,0.1450381679389313,0.1450381679389313,0.0,0.13740458015267176,0.1450381679389313,0.1450381679389313,0.13740458015267176
superiorfrontal-rh,0.14393939393939395,0.14393939393939395,0.15151515151515152,0.0,0.13636363636363635,0.14393939393939395,0.14393939393939395,0.13636363636363635
superiortemporal-lh,0.14074074074074075,0.14074074074074075,0.14814814814814814,0.0,0.13333333333333333,0.14074074074074075,0.16296296296296298,0.13333333333333333
supramarginal-lh,0.1310344827586207,0.1310344827586207,0.1310344827586207,0.0,0.12413793103448276,0.1310344827586207,0.1310344827586207,0.2206896551724138
