,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.15,0.13333333333333333,0.14,0.04,0.13,0.12666666666666668,0.14333333333333334,0.13666666666666666
inferiorparietal-rh,0.1423841059602649,0.16225165562913907,0.1390728476821192,0.039735099337748346,0.1291390728476821,0.11920529801324503,0.13245033112582782,0.1357615894039735
parsopercularis-lh,0.14864864864864866,0.13513513513513514,0.14189189189189189,0.04054054054054054,0.13175675675675674,0.125,0.13851351351351351,0.13851351351351351
parstriangularis-rh,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.2966101694915254,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.09322033898305085
rostralmiddlefrontal-lh,0.13548387096774195,0.12903225806451613,0.13225806451612904,0.03870967741935484,0.16451612903225807,0.11612903225806452,0.12903225806451613,0.15483870967741936
superiortemporal-lh,0.1449814126394052,0.13011152416356878,0.13382899628252787,0.04460966542750929,0.13011152416356878,0.1412639405204461,0.1449814126394052,0.13011152416356878
superiortemporal-rh,0.14625850340136054,0.1326530612244898,0.1360544217687075,0.04081632653061224,0.1326530612244898,0.1292517006802721,0.14965986394557823,0.1326530612244898
supramarginal-lh,0.14006514657980457,0.13029315960912052,0.13355048859934854,0.03908794788273615,0.1465798045602606,0.11400651465798045,0.13029315960912052,0.16612377850162866
