,Fp1,F7,P7,TP10,Fp2,AF7,P5,AF8
Fp1,0.7075471698113207,0.0,0.0,0.0,0.29245283018867924,0.0,0.0,0.0
F7,0.0,0.375968992248062,0.0,0.3798449612403101,0.0,0.2441860465116279,0.0,0.0
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.33856893542757416,0.0,0.4397905759162304,0.0,0.22164048865619546,0.0,0.0
Fp2,0.5081967213114754,0.0,0.0,0.0,0.4918032786885246,0.0,0.0,0.0
AF7,0.0,0.3298429319371728,0.0,0.337696335078534,0.0,0.3324607329842932,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
