,Fp1,TP9,P7,Fp2,AF7,AF3,TP7,P5
Fp1,0.3125,0.0,0.0,0.34375,0.34375,0.0,0.0,0.0
TP9,0.0,0.6428571428571429,0.0,0.0,0.0,0.35714285714285715,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0970873786407767,0.0,0.0,0.44660194174757284,0.4563106796116505,0.0,0.0,0.0
AF7,0.05813953488372093,0.0,0.0,0.26744186046511625,0.6744186046511628,0.0,0.0,0.0
AF3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
