,Fp1,F7,TP9,Fp2,AF7,F6,AF8,AF4
Fp1,0.5309734513274337,0.0,0.0,0.09734513274336283,0.37168141592920356,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3384615384615385,0.0,0.0,0.3230769230769231,0.3384615384615385,0.0,0.0,0.0
AF7,0.303886925795053,0.0,0.0,0.07773851590106007,0.6183745583038869,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
