,Fp1,TP9,P7,Fp2,AF7,AF3,TP7,P5
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.7232142857142857,0.0,0.0,0.0,0.0,0.2767857142857143,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.24166666666666667,0.0,0.0,0.0,0.0,0.7583333333333333,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
