,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0,0.06382978723404255,0.026595744680851064,0.0,0.02127659574468085,0.010638297872340425,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.03723404255319149,0.0,0.0425531914893617,0.0,0.0,0.06382978723404255
FC5,0.0,0.003278688524590164,0.0,0.0,0.06557377049180328,0.07540983606557378,0.003278688524590164,0.05573770491803279,0.0,0.04918032786885246,0.0,0.06557377049180328,0.04590163934426229,0.022950819672131147,0.0,0.03934426229508197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02622950819672131,0.0,0.07213114754098361,0.009836065573770493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02622950819672131,0.07213114754098361,0.003278688524590164,0.0,0.0,0.07540983606557378,0.0,0.0,0.0,0.0,0.07540983606557378,0.009836065573770493,0.04262295081967213,0.04918032786885246,0.03934426229508197,0.0,0.01639344262295082,0.0,0.013114754098360656,0.04262295081967213,0.0
FC1,0.0,0.003076923076923077,0.0,0.0,0.06769230769230769,0.08,0.003076923076923077,0.055384615384615386,0.0,0.046153846153846156,0.0,0.06769230769230769,0.043076923076923075,0.021538461538461538,0.0,0.036923076923076927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024615384615384615,0.0,0.07076923076923076,0.009230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024615384615384615,0.07384615384615385,0.006153846153846154,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08307692307692308,0.009230769230769232,0.04,0.04923076923076923,0.036923076923076927,0.0,0.015384615384615385,0.0,0.012307692307692308,0.04,0.0
C3,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0
T7,0.0,0.0035971223021582736,0.0,0.0,0.06115107913669065,0.0683453237410072,0.0035971223021582736,0.05755395683453238,0.0,0.0539568345323741,0.0,0.06115107913669065,0.050359712230215826,0.025179856115107913,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.06474820143884892,0.01079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.06474820143884892,0.0035971223021582736,0.0,0.0,0.0683453237410072,0.0,0.0,0.0,0.0,0.0683453237410072,0.01079136690647482,0.046762589928057555,0.0539568345323741,0.04316546762589928,0.0,0.017985611510791366,0.0,0.014388489208633094,0.046762589928057555,0.0
TP9,0.0,0.0,0.0,0.040740740740740744,0.0,0.0,0.0,0.0,0.06296296296296296,0.0,0.0,0.0,0.0,0.0,0.025925925925925925,0.0,0.07037037037037037,0.0,0.0,0.0,0.06296296296296296,0.018518518518518517,0.0,0.014814814814814815,0.007407407407407408,0.0,0.07037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07037037037037037,0.0,0.07037037037037037,0.0,0.0,0.0,0.0,0.0,0.014814814814814815,0.07037037037037037,0.07037037037037037,0.0,0.07037037037037037,0.0,0.05925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.0,0.03333333333333333,0.0,0.0,0.07037037037037037
CP5,0.0,0.003968253968253968,0.0,0.0,0.05555555555555555,0.06349206349206349,0.003968253968253968,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.051587301587301584,0.027777777777777776,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.05952380952380952,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.05952380952380952,0.003968253968253968,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.06349206349206349,0.011904761904761904,0.051587301587301584,0.05555555555555555,0.047619047619047616,0.0,0.01984126984126984,0.0,0.015873015873015872,0.051587301587301584,0.0
