,Fp1,Fz,FT9,TP9,T8,Fp2,AF7,AF8
Fp1,0.24347826086956523,0.25217391304347825,0.0,0.0,0.0,0.25217391304347825,0.25217391304347825,0.0
Fz,0.2248062015503876,0.2558139534883721,0.0,0.0,0.0,0.2558139534883721,0.26356589147286824,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2248062015503876,0.2558139534883721,0.0,0.0,0.0,0.2558139534883721,0.26356589147286824,0.0
AF7,0.2116788321167883,0.24817518248175183,0.0,0.0,0.0,0.24817518248175183,0.291970802919708,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
