,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.3867924528301887,0.0,0.0,0.0,0.33962264150943394,0.0,0.27358490566037735,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36,0.0,0.0,0.0,0.35,0.0,0.29,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3372093023255814,0.0,0.0,0.0,0.3372093023255814,0.0,0.32558139534883723,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
