,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.9511754068716094,0.0,0.0,0.0018083182640144665,0.0,0.012658227848101266,0.034358047016274866,0.0
frontalpole-lh,0.0,0.5761194029850746,0.22885572139303484,0.013930348258706468,0.0,0.042786069651741296,0.13233830845771144,0.005970149253731343
frontalpole-rh,0.0017825311942959,0.1925133689839572,0.5570409982174688,0.031194295900178252,0.01693404634581105,0.012477718360071301,0.13279857397504458,0.05525846702317291
inferiortemporal-lh,0.0,0.014719411223551058,0.03219871205151794,0.577736890524379,0.28702851885924563,0.04139834406623735,0.0,0.046918123275068994
parahippocampal-lh,0.0,0.0,0.01954022988505747,0.3448275862068966,0.5459770114942529,0.06896551724137931,0.0,0.020689655172413793
parahippocampal-rh,0.012865497076023392,0.050292397660818715,0.014035087719298246,0.05730994152046784,0.07368421052631578,0.6994152046783626,0.031578947368421054,0.0608187134502924
rostralanteriorcingulate-rh,0.017894736842105262,0.14842105263157895,0.1726315789473684,0.0,0.0,0.03263157894736842,0.5789473684210527,0.049473684210526316
temporalpole-rh,0.001366120218579235,0.012295081967213115,0.08196721311475409,0.05874316939890711,0.01912568306010929,0.07103825136612021,0.05737704918032787,0.6980874316939891
