,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2304147465437788,0.09523809523809523,0.15514592933947774,0.1259600614439324,0.07834101382488479,0.14285714285714285,0.09216589861751152,0.07987711213517665
frontalpole-rh,0.061878453038674036,0.14806629834254142,0.11160220994475138,0.13038674033149172,0.1425414364640884,0.11160220994475138,0.14917127071823205,0.14475138121546963
isthmuscingulate-rh,0.10021097046413502,0.1149789029535865,0.16666666666666666,0.14029535864978904,0.10232067510548523,0.14873417721518986,0.1149789029535865,0.11181434599156118
lateralorbitofrontal-lh,0.07562189054726368,0.12338308457711443,0.12835820895522387,0.1562189054726368,0.12139303482587065,0.13134328358208955,0.13333333333333333,0.13034825870646766
medialorbitofrontal-lh,0.052571428571428575,0.13942857142857143,0.10171428571428572,0.13028571428571428,0.15657142857142858,0.10171428571428572,0.15657142857142858,0.16114285714285714
parahippocampal-rh,0.08906882591093117,0.11032388663967611,0.1417004048582996,0.1417004048582996,0.09817813765182186,0.1811740890688259,0.11032388663967611,0.12753036437246965
rostralanteriorcingulate-lh,0.05642633228840126,0.13897596656217345,0.10553814002089865,0.13166144200626959,0.14733542319749215,0.10553814002089865,0.15778474399164055,0.15673981191222572
rostralanteriorcingulate-rh,0.047910295616717634,0.127420998980632,0.0998980632008155,0.12538226299694188,0.14169215086646278,0.12232415902140673,0.14678899082568808,0.18858307849133538
