,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.6241610738255033,0.16331096196868009,0.0,0.0,0.011185682326621925,0.0,0.01901565995525727,0.18232662192393737
frontalpole-rh,0.18294190358467244,0.6143386897404203,0.0,0.0,0.009888751545117428,0.0,0.011124845488257108,0.18170580964153277
fusiform-lh,0.0,0.0,0.3672758920800696,0.2828546562228024,0.012184508268059183,0.32550043516100957,0.007832898172323759,0.004351610095735422
inferiortemporal-lh,0.0,0.0,0.26157595450852966,0.4346060113728676,0.01380991064175467,0.26645004061738425,0.011372867587327376,0.012185215272136474
isthmuscingulate-rh,0.010050251256281407,0.013819095477386936,0.020100502512562814,0.02135678391959799,0.7386934673366834,0.020100502512562814,0.1670854271356784,0.008793969849246231
parahippocampal-lh,0.0,0.0,0.31074380165289256,0.2801652892561983,0.013223140495867768,0.3752066115702479,0.01818181818181818,0.0024793388429752068
parahippocampal-rh,0.019157088122605363,0.0140485312899106,0.019157088122605363,0.02554278416347382,0.1698595146871009,0.033205619412515965,0.719029374201788,0.0
rostralanteriorcingulate-lh,0.20048602673147023,0.1859052247873633,0.00850546780072904,0.020656136087484813,0.00850546780072904,0.006075334143377886,0.0,0.5698663426488457
