,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.5362694300518135,0.10362694300518134,0.0,0.20854922279792745,0.014248704663212436,0.0,0.04145077720207254,0.09585492227979274
frontalpole-rh,0.07323688969258589,0.46112115732368897,0.012658227848101266,0.13291139240506328,0.0867992766726944,0.020795660036166366,0.11934900542495479,0.09312839059674503
fusiform-lh,0.0,0.013318534961154272,0.5183129855715871,0.0,0.0,0.4583795782463929,0.009988901220865706,0.0
medialorbitofrontal-lh,0.12358642972536349,0.1260096930533118,0.0,0.401453957996769,0.08562197092084006,0.0,0.09289176090468497,0.1704361873990307
medialorbitofrontal-rh,0.006469500924214418,0.0822550831792976,0.0,0.08687615526802218,0.4121996303142329,0.0,0.24029574861367836,0.17190388170055454
parahippocampal-lh,0.0,0.022058823529411766,0.4327731092436975,0.0,0.0,0.5399159663865546,0.005252100840336135,0.0
rostralanteriorcingulate-rh,0.02127659574468085,0.0980243161094225,0.008358662613981762,0.0797872340425532,0.20440729483282674,0.005319148936170213,0.4270516717325228,0.15577507598784193
rostralmiddlefrontal-rh,0.054365733113673806,0.09060955518945635,0.0,0.17380560131795716,0.17051070840197693,0.0,0.17957166392092258,0.3311367380560132
