,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.42857142857142855,0.3116883116883117,0.0,0.07792207792207792,0.0,0.0,0.0,0.18181818181818182
parstriangularis-rh,0.3116883116883117,0.4155844155844156,0.0,0.05194805194805195,0.0,0.0,0.0,0.22077922077922077
postcentral-lh,0.0,0.0,0.2719298245614035,0.0,0.05263157894736842,0.24561403508771928,0.22807017543859648,0.20175438596491227
rostralmiddlefrontal-lh,0.125,0.078125,0.0,0.4375,0.15625,0.0,0.125,0.078125
rostralmiddlefrontal-rh,0.0,0.0,0.1111111111111111,0.19047619047619047,0.25396825396825395,0.1111111111111111,0.2222222222222222,0.1111111111111111
superiorparietal-lh,0.0,0.0,0.27358490566037735,0.0,0.05660377358490566,0.2641509433962264,0.2169811320754717,0.18867924528301888
superiorparietal-rh,0.0,0.0,0.20454545454545456,0.06818181818181818,0.09090909090909091,0.1893939393939394,0.26515151515151514,0.18181818181818182
superiortemporal-rh,0.08441558441558442,0.12337662337662338,0.15584415584415584,0.025974025974025976,0.03896103896103896,0.14285714285714285,0.16233766233766234,0.2662337662337662
