,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0
F3,0.0030303030303030303,0.04242424242424243,0.03939393939393939,0.0,0.04242424242424243,0.0,0.045454545454545456,0.03333333333333333,0.045454545454545456,0.03333333333333333,0.0,0.015151515151515152,0.0,0.015151515151515152,0.030303030303030304,0.021212121212121213,0.021212121212121213,0.0,0.00909090909090909,0.0,0.045454545454545456,0.0,0.03939393939393939,0.03333333333333333,0.04242424242424243,0.04242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939393939393939,0.0,0.01818181818181818,0.012121212121212121,0.0,0.0,0.024242424242424242,0.045454545454545456,0.0,0.0,0.021212121212121213,0.0,0.03333333333333333,0.0,0.0,0.0,0.03636363636363636,0.024242424242424242,0.0,0.0,0.024242424242424242,0.03939393939393939,0.0,0.03636363636363636,0.045454545454545456,0.0
F7,0.0030959752321981426,0.043343653250773995,0.04024767801857585,0.0,0.043343653250773995,0.0,0.043343653250773995,0.034055727554179564,0.043343653250773995,0.034055727554179564,0.0,0.015479876160990712,0.0,0.015479876160990712,0.02786377708978328,0.021671826625386997,0.021671826625386997,0.0,0.009287925696594427,0.0,0.043343653250773995,0.0,0.04024767801857585,0.034055727554179564,0.04024767801857585,0.043343653250773995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04024767801857585,0.0,0.018575851393188854,0.01238390092879257,0.0,0.0,0.02476780185758514,0.043343653250773995,0.0,0.0,0.021671826625386997,0.0,0.034055727554179564,0.0,0.0,0.0,0.03715170278637771,0.02476780185758514,0.0,0.0,0.02476780185758514,0.04024767801857585,0.0,0.03715170278637771,0.043343653250773995,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0030303030303030303,0.04242424242424243,0.03939393939393939,0.0,0.04242424242424243,0.0,0.045454545454545456,0.03333333333333333,0.045454545454545456,0.03333333333333333,0.0,0.015151515151515152,0.0,0.015151515151515152,0.030303030303030304,0.021212121212121213,0.021212121212121213,0.0,0.00909090909090909,0.0,0.045454545454545456,0.0,0.03939393939393939,0.03333333333333333,0.04242424242424243,0.04242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939393939393939,0.0,0.01818181818181818,0.012121212121212121,0.0,0.0,0.024242424242424242,0.045454545454545456,0.0,0.0,0.021212121212121213,0.0,0.03333333333333333,0.0,0.0,0.0,0.03636363636363636,0.024242424242424242,0.0,0.0,0.024242424242424242,0.03939393939393939,0.0,0.03636363636363636,0.045454545454545456,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0029154518950437317,0.04081632653061224,0.037900874635568516,0.0,0.04081632653061224,0.0,0.04664723032069971,0.03206997084548105,0.04956268221574344,0.03206997084548105,0.0,0.014577259475218658,0.0,0.014577259475218658,0.03498542274052478,0.02040816326530612,0.02040816326530612,0.0,0.008746355685131196,0.0,0.04956268221574344,0.0,0.037900874635568516,0.03206997084548105,0.04664723032069971,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037900874635568516,0.0,0.01749271137026239,0.011661807580174927,0.0,0.0,0.023323615160349854,0.04956268221574344,0.0,0.0,0.02040816326530612,0.0,0.03206997084548105,0.0,0.0,0.0,0.03498542274052478,0.023323615160349854,0.0,0.0,0.023323615160349854,0.037900874635568516,0.0,0.03498542274052478,0.04956268221574344,0.0
T7,0.003355704697986577,0.040268456375838924,0.040268456375838924,0.0,0.040268456375838924,0.0,0.040268456375838924,0.03691275167785235,0.040268456375838924,0.03691275167785235,0.0,0.016778523489932886,0.0,0.016778523489932886,0.02348993288590604,0.02348993288590604,0.02348993288590604,0.0,0.010067114093959731,0.0,0.040268456375838924,0.0,0.040268456375838924,0.03691275167785235,0.03691275167785235,0.040268456375838924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040268456375838924,0.0,0.020134228187919462,0.013422818791946308,0.0,0.0,0.026845637583892617,0.040268456375838924,0.0,0.0,0.02348993288590604,0.0,0.03355704697986577,0.0,0.0,0.0,0.040268456375838924,0.026845637583892617,0.0,0.0,0.026845637583892617,0.040268456375838924,0.0,0.040268456375838924,0.040268456375838924,0.0
TP9,0.002881844380403458,0.040345821325648415,0.037463976945244955,0.0,0.040345821325648415,0.0,0.04610951008645533,0.03170028818443804,0.04899135446685879,0.03170028818443804,0.0,0.01440922190201729,0.0,0.01440922190201729,0.037463976945244955,0.020172910662824207,0.020172910662824207,0.0,0.008645533141210375,0.0,0.05187319884726225,0.0,0.037463976945244955,0.03170028818443804,0.04899135446685879,0.040345821325648415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037463976945244955,0.0,0.01729106628242075,0.011527377521613832,0.0,0.0,0.023054755043227664,0.04899135446685879,0.0,0.0,0.020172910662824207,0.0,0.03170028818443804,0.0,0.0,0.0,0.0345821325648415,0.023054755043227664,0.0,0.0,0.023054755043227664,0.037463976945244955,0.0,0.0345821325648415,0.04899135446685879,0.002881844380403458
CP5,0.003355704697986577,0.040268456375838924,0.040268456375838924,0.0,0.040268456375838924,0.0,0.040268456375838924,0.03691275167785235,0.040268456375838924,0.03691275167785235,0.0,0.016778523489932886,0.0,0.016778523489932886,0.02348993288590604,0.02348993288590604,0.02348993288590604,0.0,0.010067114093959731,0.0,0.040268456375838924,0.0,0.040268456375838924,0.03691275167785235,0.03691275167785235,0.040268456375838924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040268456375838924,0.0,0.020134228187919462,0.013422818791946308,0.0,0.0,0.026845637583892617,0.040268456375838924,0.0,0.0,0.02348993288590604,0.0,0.03355704697986577,0.0,0.0,0.0,0.040268456375838924,0.026845637583892617,0.0,0.0,0.026845637583892617,0.040268456375838924,0.0,0.040268456375838924,0.040268456375838924,0.0
