,Fp1,P3,F8,Fp2,AF3,F6,AF8,AF4
Fp1,0.421455938697318,0.1532567049808429,0.0,0.42528735632183906,0.0,0.0,0.0,0.0
P3,0.2608695652173913,0.36645962732919257,0.0,0.37267080745341613,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.29411764705882354
Fp2,0.35691318327974275,0.1864951768488746,0.0,0.4565916398713826,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.4838709677419355
