,cuneus-rh,frontalpole-lh,fusiform-rh,insula-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.3333333333333333,0.0784313725490196,0.1568627450980392,0.13725490196078433,0.0,0.09803921568627451,0.0,0.19607843137254902
frontalpole-lh,0.03225806451612903,0.24193548387096775,0.04838709677419355,0.0967741935483871,0.0967741935483871,0.24193548387096775,0.11290322580645161,0.12903225806451613
fusiform-rh,0.15384615384615385,0.1282051282051282,0.1794871794871795,0.20512820512820512,0.0,0.1282051282051282,0.0,0.20512820512820512
insula-lh,0.1,0.16,0.12,0.18,0.04,0.16,0.06,0.18
lateraloccipital-rh,0.0,0.14814814814814814,0.0,0.0,0.3333333333333333,0.14814814814814814,0.37037037037037035,0.0
pericalcarine-rh,0.03076923076923077,0.24615384615384617,0.046153846153846156,0.09230769230769231,0.09230769230769231,0.24615384615384617,0.1076923076923077,0.13846153846153847
rostralanteriorcingulate-lh,0.0,0.13157894736842105,0.0,0.02631578947368421,0.2631578947368421,0.13157894736842105,0.42105263157894735,0.02631578947368421
rostralanteriorcingulate-rh,0.08955223880597014,0.1791044776119403,0.1044776119402985,0.14925373134328357,0.029850746268656716,0.19402985074626866,0.04477611940298507,0.208955223880597
