,cuneus-rh,fusiform-rh,inferiorparietal-rh,inferiortemporal-lh,insula-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.3082191780821918,0.1643835616438356,0.0136986301369863,0.08904109589041095,0.0684931506849315,0.00684931506849315,0.07534246575342465,0.273972602739726
fusiform-rh,0.060498220640569395,0.26334519572953735,0.09252669039145907,0.13523131672597866,0.12455516014234876,0.08896797153024912,0.16370106761565836,0.0711743772241993
inferiorparietal-rh,0.0,0.06521739130434782,0.30434782608695654,0.11739130434782609,0.1,0.2782608695652174,0.13043478260869565,0.004347826086956522
inferiortemporal-lh,0.03225806451612903,0.12903225806451613,0.14285714285714285,0.29493087557603687,0.0,0.16589861751152074,0.2073732718894009,0.027649769585253458
insula-lh,0.09183673469387756,0.16326530612244897,0.1326530612244898,0.0,0.3622448979591837,0.09183673469387756,0.05612244897959184,0.10204081632653061
lateraloccipital-rh,0.0,0.06167400881057269,0.2775330396475771,0.14096916299559473,0.07929515418502203,0.29515418502202645,0.14096916299559473,0.004405286343612335
pericalcarine-rh,0.022026431718061675,0.14096916299559473,0.16740088105726872,0.19383259911894274,0.03524229074889868,0.18061674008810572,0.2422907488986784,0.01762114537444934
rostralanteriorcingulate-rh,0.23529411764705882,0.17647058823529413,0.0,0.08235294117647059,0.08235294117647059,0.0,0.07058823529411765,0.35294117647058826
