,cuneus-lh,cuneus-rh,frontalpole-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,superiorparietal-rh
cuneus-lh,0.1951219512195122,0.0,0.0975609756097561,0.17073170731707318,0.04878048780487805,0.21951219512195122,0.21951219512195122,0.04878048780487805
cuneus-rh,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
frontalpole-lh,0.03773584905660377,0.03773584905660377,0.3584905660377358,0.11320754716981132,0.2641509433962264,0.07547169811320754,0.07547169811320754,0.03773584905660377
inferiorparietal-rh,0.11627906976744186,0.0,0.18604651162790697,0.20930232558139536,0.13953488372093023,0.16279069767441862,0.13953488372093023,0.046511627906976744
isthmuscingulate-rh,0.0,0.14634146341463414,0.24390243902439024,0.0975609756097561,0.4146341463414634,0.04878048780487805,0.024390243902439025,0.024390243902439025
lateraloccipital-rh,0.16666666666666666,0.0,0.125,0.1875,0.08333333333333333,0.20833333333333334,0.1875,0.041666666666666664
pericalcarine-rh,0.1568627450980392,0.0,0.1568627450980392,0.1568627450980392,0.058823529411764705,0.19607843137254902,0.23529411764705882,0.0392156862745098
superiorparietal-rh,0.0,0.0,0.2,0.2,0.2,0.2,0.1,0.1
