,cuneus-rh,fusiform-rh,inferiorparietal-rh,inferiortemporal-lh,insula-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.31851851851851853,0.15555555555555556,0.0,0.0962962962962963,0.05185185185185185,0.0,0.08148148148148149,0.2962962962962963
fusiform-rh,0.07909604519774012,0.24293785310734464,0.06779661016949153,0.21468926553672316,0.0,0.0847457627118644,0.20903954802259886,0.1016949152542373
inferiorparietal-rh,0.0,0.050359712230215826,0.31654676258992803,0.12949640287769784,0.07913669064748201,0.28776978417266186,0.12949640287769784,0.007194244604316547
inferiortemporal-lh,0.03723404255319149,0.14893617021276595,0.13829787234042554,0.25,0.0,0.15425531914893617,0.2393617021276596,0.031914893617021274
insula-lh,0.21428571428571427,0.0,0.08571428571428572,0.0,0.37142857142857144,0.07142857142857142,0.0,0.2571428571428571
lateraloccipital-rh,0.0,0.053691275167785234,0.30201342281879195,0.14093959731543623,0.06711409395973154,0.28859060402684567,0.14093959731543623,0.006711409395973154
pericalcarine-rh,0.027932960893854747,0.15083798882681565,0.1452513966480447,0.2346368715083799,0.00558659217877095,0.16201117318435754,0.25139664804469275,0.0223463687150838
rostralanteriorcingulate-rh,0.25477707006369427,0.16560509554140126,0.0,0.08917197452229299,0.06369426751592357,0.0,0.07643312101910828,0.3503184713375796
