,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.3235294117647059,0.19117647058823528,0.12745098039215685,0.058823529411764705,0.1323529411764706,0.10294117647058823,0.03431372549019608,0.029411764705882353
frontalpole-rh,0.16942148760330578,0.35537190082644626,0.14049586776859505,0.008264462809917356,0.06198347107438017,0.1115702479338843,0.1446280991735537,0.008264462809917356
lateralorbitofrontal-rh,0.09540636042402827,0.1625441696113074,0.3321554770318021,0.024734982332155476,0.10247349823321555,0.14487632508833923,0.10600706713780919,0.03180212014134275
medialorbitofrontal-lh,0.051643192488262914,0.018779342723004695,0.06103286384976526,0.3568075117370892,0.16901408450704225,0.046948356807511735,0.004694835680751174,0.29107981220657275
medialorbitofrontal-rh,0.11510791366906475,0.07913669064748201,0.14388489208633093,0.10071942446043165,0.3669064748201439,0.11151079136690648,0.01079136690647482,0.07194244604316546
parsorbitalis-lh,0.09689922480620156,0.13565891472868216,0.15503875968992248,0.023255813953488372,0.08139534883720931,0.3875968992248062,0.08914728682170543,0.031007751937984496
parsorbitalis-rh,0.03015075376884422,0.1658291457286432,0.09045226130653267,0.0,0.01507537688442211,0.12060301507537688,0.5778894472361809,0.0
rostralanteriorcingulate-lh,0.034482758620689655,0.034482758620689655,0.08045977011494253,0.2988505747126437,0.13218390804597702,0.06896551724137931,0.017241379310344827,0.3333333333333333
