,cuneus-rh,fusiform-rh,inferiorparietal-rh,inferiortemporal-lh,insula-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0
fusiform-rh,0.028846153846153848,0.2980769230769231,0.1346153846153846,0.0,0.33653846153846156,0.09615384615384616,0.08653846153846154,0.019230769230769232
inferiorparietal-rh,0.0,0.09302325581395349,0.2558139534883721,0.10465116279069768,0.12790697674418605,0.27906976744186046,0.13953488372093023,0.0
inferiortemporal-lh,0.0,0.0,0.1724137931034483,0.5862068965517241,0.0,0.2413793103448276,0.0,0.0
insula-lh,0.024793388429752067,0.2644628099173554,0.1487603305785124,0.0,0.34710743801652894,0.10743801652892562,0.09090909090909091,0.01652892561983471
lateraloccipital-rh,0.0,0.07692307692307693,0.23076923076923078,0.14102564102564102,0.10256410256410256,0.3076923076923077,0.14102564102564102,0.0
pericalcarine-rh,0.0,0.10416666666666667,0.25,0.041666666666666664,0.14583333333333334,0.25,0.20833333333333334,0.0
rostralanteriorcingulate-rh,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.38461538461538464
