,cuneus-rh,frontalpole-lh,fusiform-rh,insula-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.2,0.1,0.2,0.2,0.0,0.06666666666666667,0.0,0.23333333333333334
frontalpole-lh,0.017543859649122806,0.2631578947368421,0.017543859649122806,0.10526315789473684,0.10526315789473684,0.17543859649122806,0.15789473684210525,0.15789473684210525
fusiform-rh,0.2,0.1,0.2,0.2,0.0,0.06666666666666667,0.0,0.23333333333333334
insula-lh,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.1956521739130435,0.043478260869565216,0.15217391304347827,0.043478260869565216,0.21739130434782608
lateraloccipital-rh,0.0,0.14285714285714285,0.0,0.0,0.32142857142857145,0.14285714285714285,0.35714285714285715,0.03571428571428571
pericalcarine-rh,0.0,0.21951219512195122,0.0,0.12195121951219512,0.14634146341463414,0.21951219512195122,0.14634146341463414,0.14634146341463414
rostralanteriorcingulate-lh,0.0,0.1388888888888889,0.0,0.0,0.25,0.1111111111111111,0.4722222222222222,0.027777777777777776
rostralanteriorcingulate-rh,0.07692307692307693,0.2,0.07692307692307693,0.15384615384615385,0.046153846153846156,0.12307692307692308,0.046153846153846156,0.27692307692307694
