,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2073170731707317,0.13414634146341464,0.10975609756097561,0.0975609756097561,0.0975609756097561,0.13414634146341464,0.08536585365853659,0.13414634146341464
parsopercularis-lh,0.11827956989247312,0.21505376344086022,0.15053763440860216,0.06451612903225806,0.053763440860215055,0.08602150537634409,0.17204301075268819,0.13978494623655913
parstriangularis-rh,0.1,0.16666666666666666,0.28888888888888886,0.06666666666666667,0.05555555555555555,0.07777777777777778,0.12222222222222222,0.12222222222222222
precentral-rh,0.12162162162162163,0.06756756756756757,0.05405405405405406,0.22972972972972974,0.14864864864864866,0.14864864864864866,0.08108108108108109,0.14864864864864866
superiorparietal-lh,0.12857142857142856,0.05714285714285714,0.04285714285714286,0.14285714285714285,0.2571428571428571,0.22857142857142856,0.07142857142857142,0.07142857142857142
superiorparietal-rh,0.12087912087912088,0.06593406593406594,0.054945054945054944,0.14285714285714285,0.2087912087912088,0.24175824175824176,0.08791208791208792,0.07692307692307693
superiortemporal-lh,0.07228915662650602,0.1686746987951807,0.10843373493975904,0.07228915662650602,0.060240963855421686,0.12048192771084337,0.2891566265060241,0.10843373493975904
superiortemporal-rh,0.13333333333333333,0.14285714285714285,0.12380952380952381,0.12380952380952381,0.047619047619047616,0.08571428571428572,0.10476190476190476,0.23809523809523808
