,frontalpole-lh,isthmuscingulate-rh,parsopercularis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,temporalpole-rh
frontalpole-lh,0.1509433962264151,0.0,0.09433962264150944,0.1320754716981132,0.16981132075471697,0.1320754716981132,0.1509433962264151,0.16981132075471697
isthmuscingulate-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-rh,0.05357142857142857,0.0,0.26785714285714285,0.16071428571428573,0.10714285714285714,0.17857142857142858,0.16071428571428573,0.07142857142857142
rostralanteriorcingulate-rh,0.08196721311475409,0.0,0.14754098360655737,0.18032786885245902,0.11475409836065574,0.19672131147540983,0.18032786885245902,0.09836065573770492
rostralmiddlefrontal-lh,0.11475409836065574,0.0,0.09836065573770492,0.16393442622950818,0.14754098360655737,0.16393442622950818,0.18032786885245902,0.13114754098360656
rostralmiddlefrontal-rh,0.08196721311475409,0.0,0.14754098360655737,0.18032786885245902,0.11475409836065574,0.19672131147540983,0.18032786885245902,0.09836065573770492
superiorparietal-rh,0.08955223880597014,0.0,0.13432835820895522,0.1791044776119403,0.11940298507462686,0.19402985074626866,0.1791044776119403,0.1044776119402985
temporalpole-rh,0.12962962962962962,0.0,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.16666666666666666,0.14814814814814814
