,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,middletemporal-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.38636363636363635,0.0,0.09090909090909091,0.19318181818181818,0.20454545454545456,0.125,0.0,0.0
fusiform-lh,0.0,0.6111111111111112,0.1527777777777778,0.013888888888888888,0.16666666666666666,0.05555555555555555,0.0,0.0
inferiortemporal-lh,0.07317073170731707,0.10975609756097561,0.47560975609756095,0.18292682926829268,0.012195121951219513,0.14634146341463414,0.0,0.0
lateraloccipital-lh,0.11650485436893204,0.02912621359223301,0.14563106796116504,0.4563106796116505,0.019417475728155338,0.20388349514563106,0.0,0.02912621359223301
middletemporal-lh,0.2358490566037736,0.1509433962264151,0.03773584905660377,0.07547169811320754,0.49056603773584906,0.009433962264150943,0.0,0.0
parstriangularis-lh,0.10144927536231885,0.08695652173913043,0.11594202898550725,0.21739130434782608,0.0,0.4782608695652174,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.975
