,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.6630434782608695,0.0,0.0,0.14130434782608695,0.0,0.1956521739130435,0.0,0.0
frontalpole-lh,0.0,0.8085106382978723,0.1276595744680851,0.0,0.06382978723404255,0.0,0.0,0.0
frontalpole-rh,0.0,0.16923076923076924,0.6461538461538462,0.0,0.15384615384615385,0.0,0.0,0.03076923076923077
inferiortemporal-lh,0.2,0.0,0.0,0.6222222222222222,0.0,0.17777777777777778,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.018867924528301886,0.3018867924528302,0.0,0.6792452830188679,0.0,0.0,0.0
temporalpole-lh,0.21951219512195122,0.0,0.0,0.17073170731707318,0.0,0.6097560975609756,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98
