,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.5573770491803278,0.14754098360655737,0.29508196721311475,0.0,0.0
F1,0.0,0.0,0.0,0.4090909090909091,0.36363636363636365,0.22727272727272727,0.0,0.0
F5,0.0,0.0,0.0,0.425531914893617,0.14893617021276595,0.425531914893617,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
