,Fp1,Fz,FC2,F4,F5,FC4,FT8,F2
Fp1,0.3114754098360656,0.32786885245901637,0.08196721311475409,0.2786885245901639,0.0,0.0,0.0,0.0
Fz,0.2900763358778626,0.37404580152671757,0.07633587786259542,0.2595419847328244,0.0,0.0,0.0,0.0
FC2,0.2558139534883721,0.2558139534883721,0.23255813953488372,0.2558139534883721,0.0,0.0,0.0,0.0
F4,0.31092436974789917,0.31092436974789917,0.08403361344537816,0.29411764705882354,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.2564102564102564,0.24786324786324787,0.23076923076923078,0.26495726495726496
FC4,0.0,0.0,0.0,0.0,0.25,0.25,0.24107142857142858,0.25892857142857145
FT8,0.0,0.0,0.0,0.0,0.18115942028985507,0.18115942028985507,0.32608695652173914,0.3115942028985507
F2,0.0,0.0,0.0,0.0,0.1910828025477707,0.18471337579617833,0.2929936305732484,0.33121019108280253
