,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.3493975903614458,0.2570281124497992,0.3172690763052209,0.012048192771084338,0.0,0.024096385542168676,0.040160642570281124,0.0
F3,0.3285024154589372,0.3285024154589372,0.3188405797101449,0.0,0.0,0.0,0.00966183574879227,0.014492753623188406
FC2,0.3432203389830508,0.2584745762711864,0.3305084745762712,0.00847457627118644,0.0,0.0211864406779661,0.038135593220338986,0.0
AFz,0.0035211267605633804,0.0,0.0,0.22887323943661972,0.15845070422535212,0.2112676056338028,0.18661971830985916,0.2112676056338028
F1,0.0,0.0,0.0,0.2037914691943128,0.2037914691943128,0.1990521327014218,0.18009478672985782,0.2132701421800948
F5,0.013793103448275862,0.0,0.010344827586206896,0.2206896551724138,0.15172413793103448,0.2206896551724138,0.19655172413793104,0.18620689655172415
FC4,0.028169014084507043,0.0,0.02464788732394366,0.2007042253521127,0.1443661971830986,0.2147887323943662,0.22183098591549297,0.16549295774647887
FCz,0.0035587188612099642,0.017793594306049824,0.0035587188612099642,0.199288256227758,0.15302491103202848,0.17793594306049823,0.15302491103202848,0.2918149466192171
