,Fp1,Fz,FC2,F4,F5,FC4,FT8,F2
Fp1,0.25384615384615383,0.23846153846153847,0.2153846153846154,0.24615384615384617,0.023076923076923078,0.023076923076923078,0.0,0.0
Fz,0.21052631578947367,0.2631578947368421,0.25,0.27631578947368424,0.0,0.0,0.0,0.0
FC2,0.1695906432748538,0.22807017543859648,0.34502923976608185,0.2573099415204678,0.0,0.0,0.0,0.0
F4,0.20245398773006135,0.25153374233128833,0.25153374233128833,0.2822085889570552,0.006134969325153374,0.006134969325153374,0.0,0.0
F5,0.005434782608695652,0.0,0.0,0.0,0.33152173913043476,0.3423913043478261,0.2391304347826087,0.08152173913043478
FC4,0.005405405405405406,0.0,0.0,0.0,0.32972972972972975,0.34594594594594597,0.23783783783783785,0.08108108108108109
FT8,0.0,0.0,0.0,0.0,0.29577464788732394,0.3028169014084507,0.29577464788732394,0.1056338028169014
F2,0.0,0.0,0.0,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.23728813559322035
