,Fp1,Fz,FC2,F4,F5,FC4,FT8,F2
Fp1,0.29472646623952686,0.20502710694923607,0.08378511582060127,0.22276983735830458,0.09512074913750616,0.07885657959586002,0.019714144898965006,0.0
Fz,0.22328548644338117,0.30356193514088253,0.07602339181286549,0.2307283359914939,0.0733652312599681,0.05528973950026582,0.03189792663476874,0.005847953216374269
FC2,0.12406576980568013,0.10463378176382661,0.37070254110612855,0.1412556053811659,0.004484304932735426,0.01195814648729447,0.11434977578475336,0.12855007473841554
F4,0.25527192008879024,0.23640399556048836,0.10321864594894561,0.3213096559378468,0.042175360710321866,0.03773584905660377,0.00388457269700333,0.0
F5,0.08173076923076923,0.0625,0.0013111888111888112,0.03190559440559441,0.2867132867132867,0.25786713286713286,0.1520979020979021,0.1258741258741259
FC4,0.06683804627249357,0.04670094258783205,0.005141388174807198,0.028277634961439587,0.25107112253641817,0.2874892887746358,0.17309340188517566,0.14138817480719795
FT8,0.019312293923692887,0.02826189354686764,0.06971267074894018,0.0037682524729156855,0.16250588789448894,0.19359397079604335,0.2943947244465379,0.22845030617051343
F2,0.0,0.004301075268817204,0.0913978494623656,0.0,0.15591397849462366,0.17956989247311828,0.2645161290322581,0.3043010752688172
