,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.2982616651418115,0.1848124428179323,0.18435498627630376,0.08645928636779505,0.0818847209515096,0.0292772186642269,0.04574565416285453,0.08920402561756634
F3,0.1606625258799172,0.35486542443064184,0.284472049689441,0.04057971014492753,0.02401656314699793,0.002070393374741201,0.015320910973084885,0.11801242236024845
FC2,0.16574350234341712,0.28632296548785685,0.34810396250532594,0.028547081380485728,0.03365999147848317,0.011930123561994035,0.021729867916489135,0.10396250532594802
AFz,0.07346783403121432,0.041111534069280545,0.026646364674533688,0.2953939855348306,0.22268747620860296,0.14731633041492195,0.11381804339550819,0.07955843167110772
F1,0.07165231010180109,0.02701644479248238,0.030540328895849646,0.2231793265465936,0.29678935003915424,0.16053249804228661,0.12176977290524667,0.06851996867658575
F5,0.02842273819055244,0.0012009607686148918,0.007606084867894315,0.15972778222578063,0.1689351481184948,0.32826261008807045,0.2678142514011209,0.038030424339471576
FC4,0.04206983592763988,0.011358855700462769,0.015986537652503154,0.13294068153134203,0.13378207824989483,0.2843920908708456,0.3500210349179638,0.029448885149347917
FCz,0.10494169905607996,0.1660188784008884,0.14214325374791784,0.10660744031093837,0.08939478067740145,0.04886174347584675,0.038312048861743477,0.3037201554691838
