,Fp1,Fz,FC2,F4,F5,FC4,FT8,F2
Fp1,0.19298245614035087,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.17543859649122806,0.0
Fz,0.07482993197278912,0.2857142857142857,0.0,0.0,0.2789115646258503,0.2108843537414966,0.14965986394557823,0.0
FC2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.07482993197278912,0.2857142857142857,0.0,0.0,0.2789115646258503,0.2108843537414966,0.14965986394557823,0.0
FC4,0.0873015873015873,0.25396825396825395,0.0,0.0,0.25396825396825395,0.23809523809523808,0.16666666666666666,0.0
FT8,0.10891089108910891,0.22772277227722773,0.0,0.0,0.22772277227722773,0.22772277227722773,0.2079207920792079,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
