,Fp1,Fz,FC2,F4,F5,FC4,FT8,F2
Fp1,0.32367149758454106,0.2608695652173913,0.057971014492753624,0.32367149758454106,0.024154589371980676,0.00966183574879227,0.0,0.0
Fz,0.30726256983240224,0.29608938547486036,0.05027932960893855,0.30726256983240224,0.027932960893854747,0.0111731843575419,0.0,0.0
FC2,0.10416666666666667,0.07291666666666667,0.2708333333333333,0.11458333333333333,0.052083333333333336,0.08333333333333333,0.14583333333333334,0.15625
F4,0.3165829145728643,0.2663316582914573,0.06532663316582915,0.32663316582914576,0.020100502512562814,0.005025125628140704,0.0,0.0
F5,0.04375,0.04375,0.0125,0.0375,0.26875,0.24375,0.175,0.175
FC4,0.024691358024691357,0.024691358024691357,0.030864197530864196,0.018518518518518517,0.25925925925925924,0.25925925925925924,0.19135802469135801,0.19135802469135801
FT8,0.0,0.0,0.06285714285714286,0.0,0.17714285714285713,0.19428571428571428,0.28,0.2857142857142857
F2,0.0,0.0,0.06557377049180328,0.0,0.16939890710382513,0.18579234972677597,0.2786885245901639,0.3005464480874317
