,frontalpole-lh,fusiform-rh,inferiorparietal-rh,insula-lh,lateraloccipital-rh,lingual-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.16666666666666666,0.08943089430894309,0.10975609756097561,0.11788617886178862,0.11788617886178862,0.11788617886178862,0.13414634146341464,0.14634146341463414
fusiform-rh,0.0783132530120482,0.21385542168674698,0.12048192771084337,0.15060240963855423,0.1355421686746988,0.16265060240963855,0.04216867469879518,0.0963855421686747
inferiorparietal-rh,0.07301587301587302,0.10158730158730159,0.21904761904761905,0.06666666666666667,0.20634920634920634,0.1746031746031746,0.10158730158730159,0.05714285714285714
insula-lh,0.10443037974683544,0.15822784810126583,0.09177215189873418,0.22468354430379747,0.10759493670886076,0.1360759493670886,0.06645569620253164,0.11075949367088607
lateraloccipital-rh,0.07309941520467836,0.10818713450292397,0.20175438596491227,0.07602339181286549,0.20760233918128654,0.1695906432748538,0.10526315789473684,0.05847953216374269
lingual-rh,0.07605633802816901,0.1295774647887324,0.17464788732394365,0.09859154929577464,0.17746478873239438,0.19436619718309858,0.07887323943661972,0.07042253521126761
rostralanteriorcingulate-lh,0.1336405529953917,0.04608294930875576,0.14746543778801843,0.07834101382488479,0.16589861751152074,0.1152073732718894,0.20276497695852536,0.11059907834101383
rostralanteriorcingulate-rh,0.16326530612244897,0.11428571428571428,0.08979591836734693,0.13877551020408163,0.09795918367346938,0.11020408163265306,0.11428571428571428,0.17142857142857143
