,frontalpole-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,precuneus-rh,rostralanteriorcingulate-lh,superiorparietal-rh
frontalpole-lh,0.5887096774193549,0.0,0.056451612903225805,0.0,0.016129032258064516,0.0,0.28225806451612906,0.056451612903225805
inferiorparietal-rh,0.0,0.24295774647887325,0.12323943661971831,0.2323943661971831,0.11267605633802817,0.1936619718309859,0.0,0.09507042253521127
isthmuscingulate-rh,0.03592814371257485,0.18562874251497005,0.3532934131736527,0.16766467065868262,0.10179640718562874,0.11976047904191617,0.017964071856287425,0.017964071856287425
lateraloccipital-rh,0.0,0.2326388888888889,0.1111111111111111,0.23958333333333334,0.11805555555555555,0.19791666666666666,0.0,0.10069444444444445
pericalcarine-rh,0.0,0.149812734082397,0.07865168539325842,0.15355805243445692,0.250936329588015,0.18726591760299627,0.0,0.1797752808988764
precuneus-rh,0.0,0.20257234726688103,0.07717041800643087,0.2090032154340836,0.14469453376205788,0.2282958199356913,0.0,0.1382636655948553
rostralanteriorcingulate-lh,0.43023255813953487,0.0,0.011627906976744186,0.0,0.0,0.0,0.5348837209302325,0.023255813953488372
superiorparietal-rh,0.01953125,0.13671875,0.02734375,0.14453125,0.19140625,0.19921875,0.0,0.28125
