,frontalpole-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,precuneus-rh,rostralanteriorcingulate-lh,superiorparietal-rh
frontalpole-lh,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
inferiorparietal-rh,0.0,0.2375,0.2375,0.2,0.15,0.15,0.0,0.025
isthmuscingulate-rh,0.0,0.22666666666666666,0.28,0.18666666666666668,0.13333333333333333,0.13333333333333333,0.04,0.0
lateraloccipital-rh,0.0,0.20454545454545456,0.18181818181818182,0.2159090909090909,0.17045454545454544,0.17045454545454544,0.0,0.056818181818181816
pericalcarine-rh,0.0,0.18181818181818182,0.15584415584415584,0.2077922077922078,0.19480519480519481,0.19480519480519481,0.0,0.06493506493506493
precuneus-rh,0.0,0.16091954022988506,0.13793103448275862,0.19540229885057472,0.1839080459770115,0.21839080459770116,0.0,0.10344827586206896
rostralanteriorcingulate-lh,0.3939393939393939,0.0,0.030303030303030304,0.0,0.0,0.0,0.5757575757575758,0.0
superiorparietal-rh,0.0,0.08163265306122448,0.04081632653061224,0.14285714285714285,0.14285714285714285,0.22448979591836735,0.0,0.3673469387755102
