,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.311787072243346,0.155893536121673,0.12547528517110265,0.0,0.20152091254752852,0.0076045627376425855,0.07984790874524715,0.11787072243346007
frontalpole-rh,0.07608695652173914,0.29347826086956524,0.1608695652173913,0.05434782608695652,0.11304347826086956,0.06304347826086956,0.11521739130434783,0.12391304347826088
fusiform-rh,0.05672268907563025,0.13865546218487396,0.19327731092436976,0.10714285714285714,0.13445378151260504,0.11554621848739496,0.16596638655462184,0.08823529411764706
inferiorparietal-rh,0.0,0.05089820359281437,0.12874251497005987,0.26047904191616766,0.07784431137724551,0.24850299401197604,0.17964071856287425,0.05389221556886228
insula-lh,0.11380145278450363,0.12590799031476999,0.1549636803874092,0.07506053268765134,0.22033898305084745,0.0847457627118644,0.14285714285714285,0.08232445520581114
lateraloccipital-rh,0.0,0.06077348066298342,0.1298342541436464,0.23480662983425415,0.07458563535911603,0.2513812154696133,0.1878453038674033,0.06077348066298342
parahippocampal-lh,0.030927835051546393,0.09278350515463918,0.1463917525773196,0.1402061855670103,0.10515463917525773,0.15670103092783505,0.24948453608247423,0.07835051546391752
rostralanteriorcingulate-rh,0.08359133126934984,0.17647058823529413,0.14241486068111456,0.06811145510835913,0.09287925696594428,0.0804953560371517,0.13003095975232198,0.2260061919504644
