,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.25136612021857924,0.20218579234972678,0.16393442622950818,0.04918032786885246,0.16939890710382513,0.0273224043715847,0.0,0.1366120218579235
frontalpole-rh,0.2847222222222222,0.3055555555555556,0.14583333333333334,0.0,0.1527777777777778,0.0,0.0,0.1111111111111111
lateralorbitofrontal-lh,0.10276679841897234,0.06719367588932806,0.18972332015810275,0.1225296442687747,0.18972332015810275,0.1067193675889328,0.03557312252964427,0.1857707509881423
lateralorbitofrontal-rh,0.02358490566037736,0.0,0.12735849056603774,0.2169811320754717,0.12735849056603774,0.2169811320754717,0.1320754716981132,0.15566037735849056
medialorbitofrontal-lh,0.10505836575875487,0.07003891050583658,0.19066147859922178,0.12062256809338522,0.19066147859922178,0.10505836575875487,0.03501945525291829,0.1828793774319066
medialorbitofrontal-rh,0.010362694300518135,0.0,0.11917098445595854,0.21761658031088082,0.11917098445595854,0.22797927461139897,0.15544041450777202,0.15025906735751296
parsorbitalis-rh,0.0,0.0,0.045454545454545456,0.21818181818181817,0.045454545454545456,0.23636363636363636,0.35454545454545455,0.1
rostralanteriorcingulate-lh,0.08300395256916997,0.04743083003952569,0.16996047430830039,0.14624505928853754,0.16996047430830039,0.13043478260869565,0.05928853754940711,0.19367588932806323
