,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.3569553805774278,0.13648293963254593,0.07874015748031496,0.08923884514435695,0.08136482939632546,0.08661417322834646,0.10498687664041995,0.06561679790026247
frontalpole-rh,0.1791044776119403,0.3283582089552239,0.1044776119402985,0.08656716417910448,0.06567164179104477,0.11940298507462686,0.04477611940298507,0.07164179104477612
lateralorbitofrontal-lh,0.05701754385964912,0.07675438596491228,0.26096491228070173,0.11842105263157894,0.13596491228070176,0.12938596491228072,0.05482456140350877,0.16666666666666666
lateralorbitofrontal-rh,0.053703703703703705,0.046296296296296294,0.08518518518518518,0.29074074074074074,0.06296296296296296,0.19444444444444445,0.16111111111111112,0.10555555555555556
medialorbitofrontal-lh,0.08083832335329341,0.05688622754491018,0.19461077844311378,0.12574850299401197,0.19461077844311378,0.1347305389221557,0.029940119760479042,0.18263473053892215
medialorbitofrontal-rh,0.05390334572490706,0.0687732342007435,0.10223048327137546,0.20817843866171004,0.07434944237918216,0.26765799256505574,0.1171003717472119,0.10780669144981413
parsorbitalis-rh,0.10379746835443038,0.02531645569620253,0.04810126582278481,0.17974683544303796,0.012658227848101266,0.1291139240506329,0.45569620253164556,0.04556962025316456
rostralanteriorcingulate-lh,0.05223880597014925,0.05472636815920398,0.1691542288557214,0.16666666666666666,0.13681592039800994,0.14925373134328357,0.06467661691542288,0.2064676616915423
