,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,parstriangularis-rh,temporalpole-rh
frontalpole-lh,0.8604651162790697,0.03488372093023256,0.0,0.029069767441860465,0.0,0.046511627906976744,0.029069767441860465,0.0
frontalpole-rh,0.040892193308550186,0.7472118959107806,0.0,0.1524163568773234,0.048327137546468404,0.0,0.011152416356877323,0.0
isthmuscingulate-rh,0.0,0.0,0.6666666666666666,0.0,0.25877192982456143,0.0,0.0,0.07456140350877193
medialorbitofrontal-rh,0.016042780748663103,0.23529411764705882,0.0106951871657754,0.46524064171123,0.0106951871657754,0.15508021390374332,0.016042780748663103,0.09090909090909091
parahippocampal-rh,0.0,0.052083333333333336,0.21875,0.013888888888888888,0.5972222222222222,0.0,0.0,0.11805555555555555
parsorbitalis-lh,0.034482758620689655,0.0,0.0,0.15517241379310345,0.0,0.6436781609195402,0.05747126436781609,0.10919540229885058
parstriangularis-rh,0.0547945205479452,0.02054794520547945,0.0,0.02054794520547945,0.0,0.0684931506849315,0.8356164383561644,0.0
temporalpole-rh,0.0,0.0,0.09223300970873786,0.0825242718446602,0.20388349514563106,0.09223300970873786,0.0,0.529126213592233
