,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,posteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.45161290322580644,0.0,0.0,0.059907834101382486,0.12903225806451613,0.07373271889400922,0.0,0.2857142857142857
frontalpole-lh,0.0,0.8578947368421053,0.14210526315789473,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.16770186335403728,0.7763975155279503,0.012422360248447204,0.0,0.018633540372670808,0.024844720496894408,0.0
fusiform-lh,0.024861878453038673,0.0,0.011049723756906077,0.35359116022099446,0.2845303867403315,0.30939226519337015,0.0,0.016574585635359115
inferiortemporal-lh,0.06887052341597796,0.0,0.0,0.2865013774104683,0.32231404958677684,0.2837465564738292,0.0,0.03856749311294766
parahippocampal-lh,0.026455026455026454,0.0,0.013227513227513227,0.28835978835978837,0.25925925925925924,0.3941798941798942,0.0,0.018518518518518517
posteriorcingulate-rh,0.0,0.0,0.06930693069306931,0.0,0.0,0.0,0.9306930693069307,0.0
temporalpole-lh,0.31,0.0,0.0,0.05,0.09,0.045,0.0,0.505
