,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3926940639269406,0.2054794520547945,0.0,0.0,0.0,0.0,0.1643835616438356,0.2374429223744292
frontalpole-rh,0.3081761006289308,0.37735849056603776,0.0,0.0,0.0,0.0,0.13836477987421383,0.1761006289308176
fusiform-lh,0.0,0.0,0.4114285714285714,0.22857142857142856,0.24,0.12,0.0,0.0
lingual-lh,0.0,0.0,0.24102564102564103,0.31794871794871793,0.26666666666666666,0.17435897435897435,0.0,0.0
parahippocampal-lh,0.0,0.0,0.21929824561403508,0.23684210526315788,0.36403508771929827,0.17982456140350878,0.0,0.0
parahippocampal-rh,0.0,0.0,0.14285714285714285,0.21714285714285714,0.24,0.4,0.0,0.0
rostralanteriorcingulate-lh,0.2732919254658385,0.16149068322981366,0.0,0.0,0.0,0.0,0.43478260869565216,0.13043478260869565
rostralanteriorcingulate-rh,0.29333333333333333,0.16,0.0,0.0,0.0,0.0,0.08666666666666667,0.46
