subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S19,Sess02,MOTOR_EXECUTION-LEFT,1.0013156613378467,1.0000000000000002,0.9909321962795431,1.012641565000149,bootstrap,critical,fullwin_alpha
S19,Sess02,MOTOR_EXECUTION-RIGHT,0.9964569230061434,1.0000000000000009,0.9872664110738277,1.0056557564146402,bootstrap,critical,fullwin_alpha
S19,Sess02,MOTOR_IMAGERY-LEFT,1.0002044708077042,0.9999999999999984,0.9919825258959474,1.0089806271415318,bootstrap,critical,fullwin_alpha
S19,Sess02,MOTOR_IMAGERY-RIGHT,0.9971456989284154,1.0,0.9892890210078971,1.0053755921335765,bootstrap,critical,fullwin_alpha
S19,Sess02,MOTOR_EXECUTION,0.998886292171995,1.0000000000000004,0.9890993036766854,1.0091486607073947,bootstrap,critical,fullwin_alpha
S19,Sess02,MOTOR_IMAGERY,0.9986750848680599,0.9999999999999992,0.9906357734519222,1.0071781096375543,bootstrap,critical,fullwin_alpha
S19,Sess02,LEFT,1.0007600660727753,0.9999999999999993,0.9914573610877453,1.0108110960708405,bootstrap,critical,fullwin_alpha
S19,Sess02,RIGHT,0.9968013109672794,1.0000000000000004,0.9882777160408625,1.0055156742741085,bootstrap,critical,fullwin_alpha
S19,Sess02,LEFT_vs_RIGHT,0.003958755105495926,0.0,-0.014058313186363192,0.022533380029978067,bootstrap,delta,fullwin_alpha
S19,Sess02,IMAGERY_vs_EXECUTION,-0.00021120730393509035,0.0,-0.01851288725547251,0.01807880596086886,bootstrap,delta,fullwin_alpha
S19,Sess02,ME_LEFT_vs_ME_RIGHT,0.0048587383317032495,0.0,-0.014723560135097125,0.02537515392632128,bootstrap,delta,fullwin_alpha
S19,Sess02,MI_LEFT_vs_MI_RIGHT,0.003058771879288824,0.0,-0.013393066237629148,0.019691606133634743,bootstrap,delta,fullwin_alpha
