,bankssts-lh,caudalanteriorcingulate-lh,fusiform-lh,inferiorparietal-lh,insula-lh,lateralorbitofrontal-lh,rostralanteriorcingulate-rh,superiorparietal-lh
bankssts-lh,0.1308411214953271,0.11214953271028037,0.1308411214953271,0.11214953271028037,0.1308411214953271,0.12149532710280374,0.14018691588785046,0.12149532710280374
caudalanteriorcingulate-lh,0.125,0.125,0.10714285714285714,0.125,0.13392857142857142,0.13392857142857142,0.11607142857142858,0.13392857142857142
fusiform-lh,0.12903225806451613,0.10752688172043011,0.15053763440860216,0.10752688172043011,0.12903225806451613,0.11827956989247312,0.13978494623655913,0.11827956989247312
inferiorparietal-lh,0.125,0.125,0.10714285714285714,0.125,0.13392857142857142,0.13392857142857142,0.11607142857142858,0.13392857142857142
insula-lh,0.13274336283185842,0.11504424778761062,0.12389380530973451,0.11504424778761062,0.13274336283185842,0.12389380530973451,0.13274336283185842,0.12389380530973451
lateralorbitofrontal-lh,0.13513513513513514,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.13513513513513514,0.12612612612612611,0.12612612612612611,0.12612612612612611
rostralanteriorcingulate-rh,0.12871287128712872,0.10891089108910891,0.1485148514851485,0.10891089108910891,0.12871287128712872,0.1188118811881188,0.13861386138613863,0.1188118811881188
superiorparietal-lh,0.13513513513513514,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.13513513513513514,0.12612612612612611,0.12612612612612611,0.12612612612612611
