,P7,P8,TP10,T8,PO7,PO8,P6,TP8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.25,0.0,0.0,0.24766355140186916,0.25,0.2523364485981308
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.25059101654846333,0.0,0.0,0.24822695035460993,0.25059101654846333,0.25059101654846333
P6,0.0,0.0,0.25,0.0,0.0,0.24766355140186916,0.25,0.2523364485981308
TP8,0.0,0.0,0.2505800464037123,0.0,0.0,0.2459396751740139,0.2505800464037123,0.2529002320185615
