,P7,P8,TP10,T8,PO7,PO8,P6,TP8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2517193947730399,0.0,0.0,0.25034387895460797,0.24896836313617607,0.24896836313617607
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.2517193947730399,0.0,0.0,0.25034387895460797,0.24896836313617607,0.24896836313617607
P6,0.0,0.0,0.25068870523415976,0.0,0.0,0.25068870523415976,0.2493112947658402,0.2493112947658402
TP8,0.0,0.0,0.25068870523415976,0.0,0.0,0.25068870523415976,0.2493112947658402,0.2493112947658402
