,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.15789473684210525,0.10526315789473684
insula-lh,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428
insula-rh,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428
lateralorbitofrontal-rh,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428
posteriorcingulate-lh,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811
rostralanteriorcingulate-lh,0.16666666666666666,0.1,0.1,0.1,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1
rostralanteriorcingulate-rh,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.125,0.25,0.08333333333333333
temporalpole-rh,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428
