,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,insula-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
caudalanteriorcingulate-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
insula-lh,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.1590909090909091
lateraloccipital-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
lateralorbitofrontal-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.18421052631578946
rostralanteriorcingulate-lh,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.1590909090909091
rostralanteriorcingulate-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.18421052631578946
