,F3,FT9,C3,P4,AF7,AF3,F6,AF8
F3,0.26996197718631176,0.14068441064638784,0.06653992395437262,0.0,0.2737642585551331,0.0,0.24904942965779467,0.0
FT9,0.22424242424242424,0.22121212121212122,0.10606060606060606,0.0,0.22424242424242424,0.0,0.22424242424242424,0.0
C3,0.20114942528735633,0.20114942528735633,0.19540229885057472,0.0,0.20114942528735633,0.0,0.20114942528735633,0.0
P4,0.0,0.0,0.0,0.39473684210526316,0.0,0.21052631578947367,0.0,0.39473684210526316
AF7,0.2589928057553957,0.13309352517985612,0.06294964028776978,0.0,0.2949640287769784,0.0,0.25,0.0
AF3,0.0,0.0,0.0,0.34615384615384615,0.0,0.3076923076923077,0.0,0.34615384615384615
F6,0.2556818181818182,0.14015151515151514,0.06628787878787878,0.0,0.2689393939393939,0.0,0.2689393939393939,0.0
AF8,0.0,0.0,0.0,0.06048387096774194,0.0,0.03225806451612903,0.0,0.907258064516129
