,bankssts-lh,frontalpole-rh,fusiform-lh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.3465085638998682,0.0,0.2437417654808959,0.0,0.14756258234519104,0.0,0.20685111989459815,0.05533596837944664
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.22004608294930875,0.0,0.2891705069124424,0.0,0.20046082949308755,0.0,0.20391705069124424,0.08640552995391705
fusiform-rh,0.0,0.0,0.0,0.46153846153846156,0.0,0.4153846153846154,0.0,0.12307692307692308
parahippocampal-lh,0.15324675324675324,0.0,0.23636363636363636,0.0,0.2714285714285714,0.0,0.21168831168831168,0.12727272727272726
parahippocampal-rh,0.0,0.0,0.0,0.4409448818897638,0.0,0.48031496062992124,0.0,0.07874015748031496
temporalpole-lh,0.20152091254752852,0.0,0.22686945500633712,0.0,0.19898605830164764,0.0,0.26108998732572875,0.11153358681875793
temporalpole-rh,0.07455429497568881,0.0,0.1280388978930308,0.022690437601296597,0.1685575364667747,0.012965964343598054,0.14910858995137763,0.44408427876823336
