,bankssts-lh,frontalpole-rh,fusiform-lh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.3248762376237624,0.008663366336633664,0.23948019801980197,0.023514851485148515,0.16522277227722773,0.0,0.21225247524752475,0.02599009900990099
frontalpole-rh,0.018018018018018018,0.6357786357786358,0.01287001287001287,0.10167310167310167,0.0,0.10682110682110682,0.011583011583011582,0.11325611325611326
fusiform-lh,0.22016806722689075,0.0067226890756302525,0.2834733893557423,0.021288515406162466,0.21400560224089635,0.0,0.20728291316526612,0.047058823529411764
fusiform-rh,0.027436823104693142,0.059927797833935016,0.027436823104693142,0.41155234657039713,0.022382671480144403,0.3263537906137184,0.027436823104693142,0.09747292418772563
parahippocampal-lh,0.16279069767441862,0.0,0.23375074537865237,0.01967799642218247,0.32319618366129993,0.0,0.19200954084675015,0.06857483601669648
parahippocampal-rh,0.0,0.07027463651050081,0.0,0.3667205169628433,0.0,0.4579967689822294,0.0,0.1050080775444265
temporalpole-lh,0.21393939393939393,0.006666666666666667,0.2290909090909091,0.02303030303030303,0.19151515151515153,0.0,0.2793939393939394,0.056363636363636366
temporalpole-rh,0.0373073803730738,0.072992700729927,0.072992700729927,0.1030008110300081,0.09813463098134631,0.10056772100567721,0.08029197080291971,0.43471208434712083
