,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1267605633802817,0.12296858071505959,0.12513542795232935,0.12513542795232935,0.12621885157096424,0.1256771397616468,0.12296858071505959,0.12513542795232935
frontalpole-rh,0.12228692429857067,0.1254632080465855,0.1254632080465855,0.12652196929592377,0.12440444679724721,0.12493382742191636,0.1254632080465855,0.1254632080465855
insula-rh,0.12359550561797752,0.12359550561797752,0.12573568753344033,0.12573568753344033,0.12573568753344033,0.12627073301230604,0.12359550561797752,0.12573568753344033
isthmuscingulate-rh,0.12327311370882041,0.12380446333687567,0.1259298618490967,0.1259298618490967,0.12539851222104145,0.1259298618490967,0.12380446333687567,0.1259298618490967
lateraloccipital-rh,0.1253362022592792,0.12318450779989241,0.1253362022592792,0.1253362022592792,0.12641204948897256,0.1258741258741259,0.12318450779989241,0.1253362022592792
paracentral-rh,0.12439678284182305,0.12332439678284182,0.12546916890080428,0.12546916890080428,0.12654155495978553,0.1260053619302949,0.12332439678284182,0.12546916890080428
rostralanteriorcingulate-rh,0.12307692307692308,0.12519893899204243,0.12519893899204243,0.12625994694960213,0.1246684350132626,0.12519893899204243,0.12519893899204243,0.12519893899204243
superiorparietal-rh,0.12359550561797752,0.12359550561797752,0.12573568753344033,0.12573568753344033,0.12573568753344033,0.12627073301230604,0.12359550561797752,0.12573568753344033
