,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.26744186046511625,0.08139534883720931,0.18604651162790697,0.046511627906976744,0.10465116279069768,0.011627906976744186,0.2558139534883721,0.046511627906976744
parsopercularis-lh,0.14666666666666667,0.49333333333333335,0.14666666666666667,0.0,0.13333333333333333,0.0,0.08,0.0
parstriangularis-rh,0.28125,0.140625,0.28125,0.0,0.0625,0.0,0.234375,0.0
postcentral-lh,0.06557377049180328,0.0,0.0,0.5409836065573771,0.18032786885245902,0.04918032786885246,0.08196721311475409,0.08196721311475409
superiorparietal-lh,0.08974358974358974,0.11538461538461539,0.02564102564102564,0.15384615384615385,0.3717948717948718,0.038461538461538464,0.14102564102564102,0.0641025641025641
superiorparietal-rh,0.0,0.0,0.0,0.0625,0.03125,0.78125,0.125,0.0
superiortemporal-rh,0.18681318681318682,0.04395604395604396,0.13186813186813187,0.054945054945054944,0.13186813186813187,0.06593406593406594,0.34065934065934067,0.04395604395604396
supramarginal-rh,0.09090909090909091,0.0,0.0,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.12121212121212122,0.42424242424242425
