,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1935483870967742,0.04838709677419355,0.04838709677419355,0.16129032258064516,0.16129032258064516,0.11290322580645161,0.1935483870967742,0.08064516129032258
parsopercularis-lh,0.0847457627118644,0.3728813559322034,0.3559322033898305,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.06779661016949153,0.0
parstriangularis-rh,0.08771929824561403,0.3684210526315789,0.3508771929824561,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.07017543859649122,0.0
rostralmiddlefrontal-lh,0.18181818181818182,0.0,0.0,0.2727272727272727,0.13636363636363635,0.11363636363636363,0.18181818181818182,0.11363636363636363
superiorparietal-lh,0.18867924528301888,0.03773584905660377,0.03773584905660377,0.1509433962264151,0.16981132075471697,0.1320754716981132,0.18867924528301888,0.09433962264150944
superiorparietal-rh,0.18421052631578946,0.0,0.0,0.18421052631578946,0.18421052631578946,0.15789473684210525,0.18421052631578946,0.10526315789473684
superiortemporal-rh,0.19298245614035087,0.03508771929824561,0.03508771929824561,0.17543859649122806,0.15789473684210525,0.12280701754385964,0.19298245614035087,0.08771929824561403
supramarginal-rh,0.20833333333333334,0.0,0.0,0.20833333333333334,0.125,0.08333333333333333,0.20833333333333334,0.16666666666666666
