,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24242424242424243,0.045454545454545456,0.045454545454545456,0.15151515151515152,0.15151515151515152,0.10606060606060606,0.18181818181818182,0.07575757575757576
parsopercularis-lh,0.0847457627118644,0.3728813559322034,0.3559322033898305,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.06779661016949153,0.0
parstriangularis-rh,0.08771929824561403,0.3684210526315789,0.3508771929824561,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.07017543859649122,0.0
rostralmiddlefrontal-lh,0.18181818181818182,0.0,0.0,0.2727272727272727,0.13636363636363635,0.11363636363636363,0.18181818181818182,0.11363636363636363
superiorparietal-lh,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.40540540540540543,0.0945945945945946,0.13513513513513514,0.06756756756756757
superiorparietal-rh,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.49206349206349204,0.1111111111111111,0.06349206349206349
superiortemporal-rh,0.1774193548387097,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.14516129032258066,0.11290322580645161,0.20967741935483872,0.12903225806451613
supramarginal-rh,0.11363636363636363,0.0,0.0,0.11363636363636363,0.06818181818181818,0.045454545454545456,0.1590909090909091,0.5
