,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh
frontalpole-lh,0.3521594684385382,0.2026578073089701,0.044296788482835,0.03765227021040975,0.11738648947951273,0.1760797342192691,0.02768549280177187,0.042081949058693245
frontalpole-rh,0.16566265060240964,0.24799196787148595,0.09538152610441768,0.07329317269076305,0.1746987951807229,0.1606425702811245,0.04417670682730924,0.03815261044176707
insula-rh,0.0343980343980344,0.09705159705159705,0.2616707616707617,0.19901719901719903,0.1597051597051597,0.07616707616707617,0.13513513513513514,0.036855036855036855
lateralorbitofrontal-rh,0.028985507246376812,0.0764163372859025,0.20948616600790515,0.30566534914361,0.1422924901185771,0.061923583662714096,0.1383399209486166,0.03689064558629776
medialorbitofrontal-lh,0.09150943396226414,0.15471698113207547,0.13773584905660377,0.1169811320754717,0.27641509433962264,0.14056603773584905,0.05471698113207547,0.027358490566037737
medialorbitofrontal-rh,0.1595744680851064,0.18723404255319148,0.08297872340425531,0.06489361702127659,0.17659574468085107,0.2542553191489362,0.03297872340425532,0.04148936170212766
parsorbitalis-rh,0.044145873320537425,0.07293666026871401,0.19001919385796545,0.1765834932821497,0.09021113243761997,0.04798464491362764,0.3493282149712092,0.028790786948176585
temporalpole-lh,0.06031746031746032,0.06031746031746032,0.050793650793650794,0.044444444444444446,0.05396825396825397,0.06349206349206349,0.025396825396825397,0.6412698412698413
