,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.6456140350877193,0.054385964912280704,0.08771929824561403,0.008771929824561403,0.054385964912280704,0.008771929824561403,0.14035087719298245,0.0
frontalpole-lh,0.05663189269746647,0.6140089418777943,0.13114754098360656,0.014903129657228018,0.08941877794336811,0.06706408345752608,0.026825633383010434,0.0
frontalpole-rh,0.07007299270072993,0.10802919708029197,0.5970802919708029,0.008759124087591242,0.11386861313868613,0.04817518248175182,0.024817518248175182,0.029197080291970802
parahippocampal-lh,0.023758099352051837,0.02591792656587473,0.012958963282937365,0.7861771058315334,0.07127429805615551,0.023758099352051837,0.056155507559395246,0.0
rostralanteriorcingulate-lh,0.04674457429048414,0.1001669449081803,0.12186978297161936,0.05008347245409015,0.5676126878130217,0.10851419031719532,0.005008347245409015,0.0
rostralanteriorcingulate-rh,0.011235955056179775,0.11685393258426967,0.07191011235955057,0.033707865168539325,0.12134831460674157,0.6022471910112359,0.04269662921348315,0.0
temporalpole-lh,0.14309210526315788,0.03289473684210526,0.024671052631578948,0.04111842105263158,0.008223684210526315,0.03125,0.6858552631578947,0.03289473684210526
transversetemporal-rh,0.0,0.0,0.045346062052505964,0.0,0.0,0.0,0.0477326968973747,0.9069212410501193
