,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsopercularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.7450271247739603,0.014466546112115732,0.0379746835443038,0.081374321880651,0.003616636528028933,0.08318264014466546,0.034358047016274866,0.0
frontalpole-lh,0.007075471698113208,0.6485849056603774,0.11556603773584906,0.0,0.12735849056603774,0.0589622641509434,0.0,0.04245283018867924
frontalpole-rh,0.040515653775322284,0.08103130755064457,0.6758747697974218,0.0,0.13075506445672191,0.03130755064456722,0.03683241252302026,0.003683241252302026
parsopercularis-rh,0.10204081632653061,0.0,0.0,0.753061224489796,0.018367346938775512,0.026530612244897958,0.044897959183673466,0.05510204081632653
rostralanteriorcingulate-rh,0.00392156862745098,0.11960784313725491,0.13725490196078433,0.01764705882352941,0.6705882352941176,0.013725490196078431,0.025490196078431372,0.011764705882352941
temporalpole-lh,0.08863198458574181,0.05202312138728324,0.028901734104046242,0.025048169556840076,0.015414258188824663,0.7687861271676301,0.02119460500963391,0.0
temporalpole-rh,0.025500910746812388,0.0,0.029143897996357013,0.03460837887067395,0.030965391621129327,0.0273224043715847,0.8214936247723132,0.030965391621129327
transversetemporal-rh,0.0,0.03522504892367906,0.0,0.04500978473581213,0.0136986301369863,0.0,0.021526418786692758,0.8845401174168297
