,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
caudalmiddlefrontal-lh,0.9817351598173516,0.0,0.0,0.0182648401826484,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.693359375,0.021484375,0.052734375,0.005859375,0.1484375,0.013671875,0.064453125
frontalpole-lh,0.0,0.01870748299319728,0.5578231292517006,0.10714285714285714,0.12074829931972789,0.061224489795918366,0.0782312925170068,0.05612244897959184
frontalpole-rh,0.010619469026548672,0.03716814159292035,0.10442477876106195,0.4725663716814159,0.2176991150442478,0.01592920353982301,0.05132743362831858,0.09026548672566372
medialorbitofrontal-lh,0.0,0.0,0.11175616835994194,0.1509433962264151,0.432510885341074,0.0841799709724238,0.0899854862119013,0.13062409288824384
parsorbitalis-rh,0.0,0.12984822934232715,0.06408094435075885,0.006745362563237774,0.08094435075885328,0.45531197301854975,0.15008431703204048,0.11298482293423272
temporalpole-lh,0.0,0.017123287671232876,0.07534246575342465,0.04280821917808219,0.08732876712328767,0.14383561643835616,0.5667808219178082,0.06678082191780822
temporalpole-rh,0.0,0.049681528662420385,0.044585987261146494,0.05477707006369427,0.10828025477707007,0.10445859872611465,0.049681528662420385,0.5885350318471337
